clip_id,category,source_dataset,license,path,sample_rate,duration_sec
xeno_canto_birds/9494,bird_sounds,xeno_canto_birds,"unverified/mixed (Xeno-Canto-derived, listed as 'Unknown' on the dataset card)",probe_set/bird_sounds/xeno_canto_birds__9494.wav,32000,5.0
xeno_canto_birds/7200,bird_sounds,xeno_canto_birds,"unverified/mixed (Xeno-Canto-derived, listed as 'Unknown' on the dataset card)",probe_set/bird_sounds/xeno_canto_birds__7200.wav,32000,5.0
xeno_canto_birds/1537,bird_sounds,xeno_canto_birds,"unverified/mixed (Xeno-Canto-derived, listed as 'Unknown' on the dataset card)",probe_set/bird_sounds/xeno_canto_birds__1537.wav,32000,5.0
xeno_canto_birds/7221,bird_sounds,xeno_canto_birds,"unverified/mixed (Xeno-Canto-derived, listed as 'Unknown' on the dataset card)",probe_set/bird_sounds/xeno_canto_birds__7221.wav,32000,5.0
xeno_canto_birds/8978,bird_sounds,xeno_canto_birds,"unverified/mixed (Xeno-Canto-derived, listed as 'Unknown' on the dataset card)",probe_set/bird_sounds/xeno_canto_birds__8978.wav,32000,5.0
xeno_canto_birds/6177,bird_sounds,xeno_canto_birds,"unverified/mixed (Xeno-Canto-derived, listed as 'Unknown' on the dataset card)",probe_set/bird_sounds/xeno_canto_birds__6177.wav,32000,5.0
xeno_canto_birds/4911,bird_sounds,xeno_canto_birds,"unverified/mixed (Xeno-Canto-derived, listed as 'Unknown' on the dataset card)",probe_set/bird_sounds/xeno_canto_birds__4911.wav,32000,5.0
xeno_canto_birds/8852,bird_sounds,xeno_canto_birds,"unverified/mixed (Xeno-Canto-derived, listed as 'Unknown' on the dataset card)",probe_set/bird_sounds/xeno_canto_birds__8852.wav,32000,5.0
xeno_canto_birds/5659,bird_sounds,xeno_canto_birds,"unverified/mixed (Xeno-Canto-derived, listed as 'Unknown' on the dataset card)",probe_set/bird_sounds/xeno_canto_birds__5659.wav,32000,5.0
xeno_canto_birds/3535,bird_sounds,xeno_canto_birds,"unverified/mixed (Xeno-Canto-derived, listed as 'Unknown' on the dataset card)",probe_set/bird_sounds/xeno_canto_birds__3535.wav,32000,5.0
xeno_canto_birds/4278,bird_sounds,xeno_canto_birds,"unverified/mixed (Xeno-Canto-derived, listed as 'Unknown' on the dataset card)",probe_set/bird_sounds/xeno_canto_birds__4278.wav,32000,5.0
xeno_canto_birds/4787,bird_sounds,xeno_canto_birds,"unverified/mixed (Xeno-Canto-derived, listed as 'Unknown' on the dataset card)",probe_set/bird_sounds/xeno_canto_birds__4787.wav,32000,5.0
xeno_canto_birds/2729,bird_sounds,xeno_canto_birds,"unverified/mixed (Xeno-Canto-derived, listed as 'Unknown' on the dataset card)",probe_set/bird_sounds/xeno_canto_birds__2729.wav,32000,5.0
xeno_canto_birds/2071,bird_sounds,xeno_canto_birds,"unverified/mixed (Xeno-Canto-derived, listed as 'Unknown' on the dataset card)",probe_set/bird_sounds/xeno_canto_birds__2071.wav,32000,5.0
xeno_canto_birds/9247,bird_sounds,xeno_canto_birds,"unverified/mixed (Xeno-Canto-derived, listed as 'Unknown' on the dataset card)",probe_set/bird_sounds/xeno_canto_birds__9247.wav,32000,5.0
xeno_canto_birds/6925,bird_sounds,xeno_canto_birds,"unverified/mixed (Xeno-Canto-derived, listed as 'Unknown' on the dataset card)",probe_set/bird_sounds/xeno_canto_birds__6925.wav,32000,5.0
xeno_canto_birds/3667,bird_sounds,xeno_canto_birds,"unverified/mixed (Xeno-Canto-derived, listed as 'Unknown' on the dataset card)",probe_set/bird_sounds/xeno_canto_birds__3667.wav,32000,5.0
xeno_canto_birds/2691,bird_sounds,xeno_canto_birds,"unverified/mixed (Xeno-Canto-derived, listed as 'Unknown' on the dataset card)",probe_set/bird_sounds/xeno_canto_birds__2691.wav,32000,5.0
xeno_canto_birds/7943,bird_sounds,xeno_canto_birds,"unverified/mixed (Xeno-Canto-derived, listed as 'Unknown' on the dataset card)",probe_set/bird_sounds/xeno_canto_birds__7943.wav,32000,5.0
xeno_canto_birds/2776,bird_sounds,xeno_canto_birds,"unverified/mixed (Xeno-Canto-derived, listed as 'Unknown' on the dataset card)",probe_set/bird_sounds/xeno_canto_birds__2776.wav,32000,5.0
xeno_canto_birds/4705,bird_sounds,xeno_canto_birds,"unverified/mixed (Xeno-Canto-derived, listed as 'Unknown' on the dataset card)",probe_set/bird_sounds/xeno_canto_birds__4705.wav,32000,5.0
xeno_canto_birds/1760,bird_sounds,xeno_canto_birds,"unverified/mixed (Xeno-Canto-derived, listed as 'Unknown' on the dataset card)",probe_set/bird_sounds/xeno_canto_birds__1760.wav,32000,5.0
xeno_canto_birds/899,bird_sounds,xeno_canto_birds,"unverified/mixed (Xeno-Canto-derived, listed as 'Unknown' on the dataset card)",probe_set/bird_sounds/xeno_canto_birds__899.wav,32000,5.0
xeno_canto_birds/9045,bird_sounds,xeno_canto_birds,"unverified/mixed (Xeno-Canto-derived, listed as 'Unknown' on the dataset card)",probe_set/bird_sounds/xeno_canto_birds__9045.wav,32000,5.0
xeno_canto_birds/5377,bird_sounds,xeno_canto_birds,"unverified/mixed (Xeno-Canto-derived, listed as 'Unknown' on the dataset card)",probe_set/bird_sounds/xeno_canto_birds__5377.wav,32000,5.0
xeno_canto_birds/276,bird_sounds,xeno_canto_birds,"unverified/mixed (Xeno-Canto-derived, listed as 'Unknown' on the dataset card)",probe_set/bird_sounds/xeno_canto_birds__276.wav,32000,5.0
xeno_canto_birds/8936,bird_sounds,xeno_canto_birds,"unverified/mixed (Xeno-Canto-derived, listed as 'Unknown' on the dataset card)",probe_set/bird_sounds/xeno_canto_birds__8936.wav,32000,5.0
xeno_canto_birds/4100,bird_sounds,xeno_canto_birds,"unverified/mixed (Xeno-Canto-derived, listed as 'Unknown' on the dataset card)",probe_set/bird_sounds/xeno_canto_birds__4100.wav,32000,5.0
xeno_canto_birds/2212,bird_sounds,xeno_canto_birds,"unverified/mixed (Xeno-Canto-derived, listed as 'Unknown' on the dataset card)",probe_set/bird_sounds/xeno_canto_birds__2212.wav,32000,5.0
xeno_canto_birds/9450,bird_sounds,xeno_canto_birds,"unverified/mixed (Xeno-Canto-derived, listed as 'Unknown' on the dataset card)",probe_set/bird_sounds/xeno_canto_birds__9450.wav,32000,5.0
xeno_canto_birds/7153,bird_sounds,xeno_canto_birds,"unverified/mixed (Xeno-Canto-derived, listed as 'Unknown' on the dataset card)",probe_set/bird_sounds/xeno_canto_birds__7153.wav,32000,5.0
xeno_canto_birds/7834,bird_sounds,xeno_canto_birds,"unverified/mixed (Xeno-Canto-derived, listed as 'Unknown' on the dataset card)",probe_set/bird_sounds/xeno_canto_birds__7834.wav,32000,5.0
xeno_canto_birds/8185,bird_sounds,xeno_canto_birds,"unverified/mixed (Xeno-Canto-derived, listed as 'Unknown' on the dataset card)",probe_set/bird_sounds/xeno_canto_birds__8185.wav,32000,5.0
xeno_canto_birds/1482,bird_sounds,xeno_canto_birds,"unverified/mixed (Xeno-Canto-derived, listed as 'Unknown' on the dataset card)",probe_set/bird_sounds/xeno_canto_birds__1482.wav,32000,5.0
xeno_canto_birds/6462,bird_sounds,xeno_canto_birds,"unverified/mixed (Xeno-Canto-derived, listed as 'Unknown' on the dataset card)",probe_set/bird_sounds/xeno_canto_birds__6462.wav,32000,5.0
xeno_canto_birds/4760,bird_sounds,xeno_canto_birds,"unverified/mixed (Xeno-Canto-derived, listed as 'Unknown' on the dataset card)",probe_set/bird_sounds/xeno_canto_birds__4760.wav,32000,5.0
xeno_canto_birds/2319,bird_sounds,xeno_canto_birds,"unverified/mixed (Xeno-Canto-derived, listed as 'Unknown' on the dataset card)",probe_set/bird_sounds/xeno_canto_birds__2319.wav,32000,5.0
xeno_canto_birds/1390,bird_sounds,xeno_canto_birds,"unverified/mixed (Xeno-Canto-derived, listed as 'Unknown' on the dataset card)",probe_set/bird_sounds/xeno_canto_birds__1390.wav,32000,5.0
xeno_canto_birds/2557,bird_sounds,xeno_canto_birds,"unverified/mixed (Xeno-Canto-derived, listed as 'Unknown' on the dataset card)",probe_set/bird_sounds/xeno_canto_birds__2557.wav,32000,5.0
xeno_canto_birds/3192,bird_sounds,xeno_canto_birds,"unverified/mixed (Xeno-Canto-derived, listed as 'Unknown' on the dataset card)",probe_set/bird_sounds/xeno_canto_birds__3192.wav,32000,5.0
xeno_canto_birds/544,bird_sounds,xeno_canto_birds,"unverified/mixed (Xeno-Canto-derived, listed as 'Unknown' on the dataset card)",probe_set/bird_sounds/xeno_canto_birds__544.wav,32000,5.0
xeno_canto_birds/1990,bird_sounds,xeno_canto_birds,"unverified/mixed (Xeno-Canto-derived, listed as 'Unknown' on the dataset card)",probe_set/bird_sounds/xeno_canto_birds__1990.wav,32000,5.0
xeno_canto_birds/2891,bird_sounds,xeno_canto_birds,"unverified/mixed (Xeno-Canto-derived, listed as 'Unknown' on the dataset card)",probe_set/bird_sounds/xeno_canto_birds__2891.wav,32000,5.0
xeno_canto_birds/6611,bird_sounds,xeno_canto_birds,"unverified/mixed (Xeno-Canto-derived, listed as 'Unknown' on the dataset card)",probe_set/bird_sounds/xeno_canto_birds__6611.wav,32000,5.0
xeno_canto_birds/988,bird_sounds,xeno_canto_birds,"unverified/mixed (Xeno-Canto-derived, listed as 'Unknown' on the dataset card)",probe_set/bird_sounds/xeno_canto_birds__988.wav,32000,5.0
xeno_canto_birds/1459,bird_sounds,xeno_canto_birds,"unverified/mixed (Xeno-Canto-derived, listed as 'Unknown' on the dataset card)",probe_set/bird_sounds/xeno_canto_birds__1459.wav,32000,5.0
xeno_canto_birds/6699,bird_sounds,xeno_canto_birds,"unverified/mixed (Xeno-Canto-derived, listed as 'Unknown' on the dataset card)",probe_set/bird_sounds/xeno_canto_birds__6699.wav,32000,5.0
xeno_canto_birds/896,bird_sounds,xeno_canto_birds,"unverified/mixed (Xeno-Canto-derived, listed as 'Unknown' on the dataset card)",probe_set/bird_sounds/xeno_canto_birds__896.wav,32000,5.0
xeno_canto_birds/7535,bird_sounds,xeno_canto_birds,"unverified/mixed (Xeno-Canto-derived, listed as 'Unknown' on the dataset card)",probe_set/bird_sounds/xeno_canto_birds__7535.wav,32000,5.0
xeno_canto_birds/5644,bird_sounds,xeno_canto_birds,"unverified/mixed (Xeno-Canto-derived, listed as 'Unknown' on the dataset card)",probe_set/bird_sounds/xeno_canto_birds__5644.wav,32000,5.0
xeno_canto_birds/4043,bird_sounds,xeno_canto_birds,"unverified/mixed (Xeno-Canto-derived, listed as 'Unknown' on the dataset card)",probe_set/bird_sounds/xeno_canto_birds__4043.wav,32000,5.0
xeno_canto_birds/9319,bird_sounds,xeno_canto_birds,"unverified/mixed (Xeno-Canto-derived, listed as 'Unknown' on the dataset card)",probe_set/bird_sounds/xeno_canto_birds__9319.wav,32000,5.0
xeno_canto_birds/5727,bird_sounds,xeno_canto_birds,"unverified/mixed (Xeno-Canto-derived, listed as 'Unknown' on the dataset card)",probe_set/bird_sounds/xeno_canto_birds__5727.wav,32000,5.0
xeno_canto_birds/1179,bird_sounds,xeno_canto_birds,"unverified/mixed (Xeno-Canto-derived, listed as 'Unknown' on the dataset card)",probe_set/bird_sounds/xeno_canto_birds__1179.wav,32000,5.0
xeno_canto_birds/2867,bird_sounds,xeno_canto_birds,"unverified/mixed (Xeno-Canto-derived, listed as 'Unknown' on the dataset card)",probe_set/bird_sounds/xeno_canto_birds__2867.wav,32000,5.0
xeno_canto_birds/709,bird_sounds,xeno_canto_birds,"unverified/mixed (Xeno-Canto-derived, listed as 'Unknown' on the dataset card)",probe_set/bird_sounds/xeno_canto_birds__709.wav,32000,5.0
xeno_canto_birds/5628,bird_sounds,xeno_canto_birds,"unverified/mixed (Xeno-Canto-derived, listed as 'Unknown' on the dataset card)",probe_set/bird_sounds/xeno_canto_birds__5628.wav,32000,5.0
xeno_canto_birds/5823,bird_sounds,xeno_canto_birds,"unverified/mixed (Xeno-Canto-derived, listed as 'Unknown' on the dataset card)",probe_set/bird_sounds/xeno_canto_birds__5823.wav,32000,5.0
xeno_canto_birds/7927,bird_sounds,xeno_canto_birds,"unverified/mixed (Xeno-Canto-derived, listed as 'Unknown' on the dataset card)",probe_set/bird_sounds/xeno_canto_birds__7927.wav,32000,5.0
xeno_canto_birds/1460,bird_sounds,xeno_canto_birds,"unverified/mixed (Xeno-Canto-derived, listed as 'Unknown' on the dataset card)",probe_set/bird_sounds/xeno_canto_birds__1460.wav,32000,5.0
xeno_canto_birds/9374,bird_sounds,xeno_canto_birds,"unverified/mixed (Xeno-Canto-derived, listed as 'Unknown' on the dataset card)",probe_set/bird_sounds/xeno_canto_birds__9374.wav,32000,5.0
xeno_canto_birds/9094,bird_sounds,xeno_canto_birds,"unverified/mixed (Xeno-Canto-derived, listed as 'Unknown' on the dataset card)",probe_set/bird_sounds/xeno_canto_birds__9094.wav,32000,5.0
xeno_canto_birds/7885,bird_sounds,xeno_canto_birds,"unverified/mixed (Xeno-Canto-derived, listed as 'Unknown' on the dataset card)",probe_set/bird_sounds/xeno_canto_birds__7885.wav,32000,5.0
xeno_canto_birds/8352,bird_sounds,xeno_canto_birds,"unverified/mixed (Xeno-Canto-derived, listed as 'Unknown' on the dataset card)",probe_set/bird_sounds/xeno_canto_birds__8352.wav,32000,5.0
xeno_canto_birds/810,bird_sounds,xeno_canto_birds,"unverified/mixed (Xeno-Canto-derived, listed as 'Unknown' on the dataset card)",probe_set/bird_sounds/xeno_canto_birds__810.wav,32000,5.0
xeno_canto_birds/5097,bird_sounds,xeno_canto_birds,"unverified/mixed (Xeno-Canto-derived, listed as 'Unknown' on the dataset card)",probe_set/bird_sounds/xeno_canto_birds__5097.wav,32000,5.0
xeno_canto_birds/7369,bird_sounds,xeno_canto_birds,"unverified/mixed (Xeno-Canto-derived, listed as 'Unknown' on the dataset card)",probe_set/bird_sounds/xeno_canto_birds__7369.wav,32000,5.0
xeno_canto_birds/4699,bird_sounds,xeno_canto_birds,"unverified/mixed (Xeno-Canto-derived, listed as 'Unknown' on the dataset card)",probe_set/bird_sounds/xeno_canto_birds__4699.wav,32000,5.0
xeno_canto_birds/4775,bird_sounds,xeno_canto_birds,"unverified/mixed (Xeno-Canto-derived, listed as 'Unknown' on the dataset card)",probe_set/bird_sounds/xeno_canto_birds__4775.wav,32000,5.0
xeno_canto_birds/2764,bird_sounds,xeno_canto_birds,"unverified/mixed (Xeno-Canto-derived, listed as 'Unknown' on the dataset card)",probe_set/bird_sounds/xeno_canto_birds__2764.wav,32000,5.0
xeno_canto_birds/8142,bird_sounds,xeno_canto_birds,"unverified/mixed (Xeno-Canto-derived, listed as 'Unknown' on the dataset card)",probe_set/bird_sounds/xeno_canto_birds__8142.wav,32000,5.0
xeno_canto_birds/8285,bird_sounds,xeno_canto_birds,"unverified/mixed (Xeno-Canto-derived, listed as 'Unknown' on the dataset card)",probe_set/bird_sounds/xeno_canto_birds__8285.wav,32000,5.0
xeno_canto_birds/7849,bird_sounds,xeno_canto_birds,"unverified/mixed (Xeno-Canto-derived, listed as 'Unknown' on the dataset card)",probe_set/bird_sounds/xeno_canto_birds__7849.wav,32000,5.0
xeno_canto_birds/4283,bird_sounds,xeno_canto_birds,"unverified/mixed (Xeno-Canto-derived, listed as 'Unknown' on the dataset card)",probe_set/bird_sounds/xeno_canto_birds__4283.wav,32000,5.0
xeno_canto_birds/7853,bird_sounds,xeno_canto_birds,"unverified/mixed (Xeno-Canto-derived, listed as 'Unknown' on the dataset card)",probe_set/bird_sounds/xeno_canto_birds__7853.wav,32000,5.0
xeno_canto_birds/1216,bird_sounds,xeno_canto_birds,"unverified/mixed (Xeno-Canto-derived, listed as 'Unknown' on the dataset card)",probe_set/bird_sounds/xeno_canto_birds__1216.wav,32000,5.0
xeno_canto_birds/7965,bird_sounds,xeno_canto_birds,"unverified/mixed (Xeno-Canto-derived, listed as 'Unknown' on the dataset card)",probe_set/bird_sounds/xeno_canto_birds__7965.wav,32000,5.0
xeno_canto_birds/5532,bird_sounds,xeno_canto_birds,"unverified/mixed (Xeno-Canto-derived, listed as 'Unknown' on the dataset card)",probe_set/bird_sounds/xeno_canto_birds__5532.wav,32000,5.0
xeno_canto_birds/8570,bird_sounds,xeno_canto_birds,"unverified/mixed (Xeno-Canto-derived, listed as 'Unknown' on the dataset card)",probe_set/bird_sounds/xeno_canto_birds__8570.wav,32000,5.0
xeno_canto_birds/1005,bird_sounds,xeno_canto_birds,"unverified/mixed (Xeno-Canto-derived, listed as 'Unknown' on the dataset card)",probe_set/bird_sounds/xeno_canto_birds__1005.wav,32000,5.0
xeno_canto_birds/9170,bird_sounds,xeno_canto_birds,"unverified/mixed (Xeno-Canto-derived, listed as 'Unknown' on the dataset card)",probe_set/bird_sounds/xeno_canto_birds__9170.wav,32000,5.0
xeno_canto_birds/8129,bird_sounds,xeno_canto_birds,"unverified/mixed (Xeno-Canto-derived, listed as 'Unknown' on the dataset card)",probe_set/bird_sounds/xeno_canto_birds__8129.wav,32000,5.0
xeno_canto_birds/3665,bird_sounds,xeno_canto_birds,"unverified/mixed (Xeno-Canto-derived, listed as 'Unknown' on the dataset card)",probe_set/bird_sounds/xeno_canto_birds__3665.wav,32000,5.0
xeno_canto_birds/8569,bird_sounds,xeno_canto_birds,"unverified/mixed (Xeno-Canto-derived, listed as 'Unknown' on the dataset card)",probe_set/bird_sounds/xeno_canto_birds__8569.wav,32000,5.0
xeno_canto_birds/8088,bird_sounds,xeno_canto_birds,"unverified/mixed (Xeno-Canto-derived, listed as 'Unknown' on the dataset card)",probe_set/bird_sounds/xeno_canto_birds__8088.wav,32000,5.0
xeno_canto_birds/8985,bird_sounds,xeno_canto_birds,"unverified/mixed (Xeno-Canto-derived, listed as 'Unknown' on the dataset card)",probe_set/bird_sounds/xeno_canto_birds__8985.wav,32000,5.0
xeno_canto_birds/2092,bird_sounds,xeno_canto_birds,"unverified/mixed (Xeno-Canto-derived, listed as 'Unknown' on the dataset card)",probe_set/bird_sounds/xeno_canto_birds__2092.wav,32000,5.0
xeno_canto_birds/5777,bird_sounds,xeno_canto_birds,"unverified/mixed (Xeno-Canto-derived, listed as 'Unknown' on the dataset card)",probe_set/bird_sounds/xeno_canto_birds__5777.wav,32000,5.0
xeno_canto_birds/7987,bird_sounds,xeno_canto_birds,"unverified/mixed (Xeno-Canto-derived, listed as 'Unknown' on the dataset card)",probe_set/bird_sounds/xeno_canto_birds__7987.wav,32000,5.0
xeno_canto_birds/4665,bird_sounds,xeno_canto_birds,"unverified/mixed (Xeno-Canto-derived, listed as 'Unknown' on the dataset card)",probe_set/bird_sounds/xeno_canto_birds__4665.wav,32000,5.0
xeno_canto_birds/3265,bird_sounds,xeno_canto_birds,"unverified/mixed (Xeno-Canto-derived, listed as 'Unknown' on the dataset card)",probe_set/bird_sounds/xeno_canto_birds__3265.wav,32000,5.0
xeno_canto_birds/5360,bird_sounds,xeno_canto_birds,"unverified/mixed (Xeno-Canto-derived, listed as 'Unknown' on the dataset card)",probe_set/bird_sounds/xeno_canto_birds__5360.wav,32000,5.0
xeno_canto_birds/5479,bird_sounds,xeno_canto_birds,"unverified/mixed (Xeno-Canto-derived, listed as 'Unknown' on the dataset card)",probe_set/bird_sounds/xeno_canto_birds__5479.wav,32000,5.0
xeno_canto_birds/131,bird_sounds,xeno_canto_birds,"unverified/mixed (Xeno-Canto-derived, listed as 'Unknown' on the dataset card)",probe_set/bird_sounds/xeno_canto_birds__131.wav,32000,5.0
xeno_canto_birds/5589,bird_sounds,xeno_canto_birds,"unverified/mixed (Xeno-Canto-derived, listed as 'Unknown' on the dataset card)",probe_set/bird_sounds/xeno_canto_birds__5589.wav,32000,5.0
xeno_canto_birds/835,bird_sounds,xeno_canto_birds,"unverified/mixed (Xeno-Canto-derived, listed as 'Unknown' on the dataset card)",probe_set/bird_sounds/xeno_canto_birds__835.wav,32000,5.0
xeno_canto_birds/477,bird_sounds,xeno_canto_birds,"unverified/mixed (Xeno-Canto-derived, listed as 'Unknown' on the dataset card)",probe_set/bird_sounds/xeno_canto_birds__477.wav,32000,5.0
xeno_canto_birds/1723,bird_sounds,xeno_canto_birds,"unverified/mixed (Xeno-Canto-derived, listed as 'Unknown' on the dataset card)",probe_set/bird_sounds/xeno_canto_birds__1723.wav,32000,5.0
xeno_canto_birds/311,bird_sounds,xeno_canto_birds,"unverified/mixed (Xeno-Canto-derived, listed as 'Unknown' on the dataset card)",probe_set/bird_sounds/xeno_canto_birds__311.wav,32000,5.0
xeno_canto_birds/5786,bird_sounds,xeno_canto_birds,"unverified/mixed (Xeno-Canto-derived, listed as 'Unknown' on the dataset card)",probe_set/bird_sounds/xeno_canto_birds__5786.wav,32000,5.0
xeno_canto_birds/8874,bird_sounds,xeno_canto_birds,"unverified/mixed (Xeno-Canto-derived, listed as 'Unknown' on the dataset card)",probe_set/bird_sounds/xeno_canto_birds__8874.wav,32000,5.0
